m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch
-125.78226470947266,-10.599985122680664,-281.13763427734375,-48.19251251220703,-1.0941989421844482,21.91681480407715,57998,61692,53307,8132,62722,60046,2.510387897491455,-0.07108212262392044,-0.6767207384109497,-1.0839447975158691,-0.010352253913879395,-0.023122582584619522
-131.1291046142578,-10.722198486328125,-278.4680480957031,-46.230464935302734,-0.9967296719551086,25.168481826782227,43665,24317,53568,9151,53250,45713,3.1532044410705566,-0.19046349823474884,0.05641251802444458,-1.039330005645752,-0.006609320640563965,-0.022005591541528702
-135.1443634033203,-10.823235511779785,-276.15765380859375,-44.45486831665039,-1.3615726232528687,26.86384391784668,56723,22524,24644,35515,27907,59795,2.6166257858276367,-0.3772977888584137,-0.5488367080688477,-1.0063908100128174,-0.00985264778137207,-0.0267972219735384
-139.97216796875,-10.973883628845215,-273.02557373046875,-42.36964416503906,-1.1783169507980347,29.47866439819336,34711,8701,58441,3766,3075,37527,3.0085151195526123,-0.25105518102645874,0.4103880226612091,-0.954856812953949,-0.004560947418212891,-0.023823793977499008
-144.51547241210938,-11.13062858581543,-269.6896057128906,-40.62138748168945,-1.822435736656189,31.35977554321289,10652,12539,62031,60591,41731,14236,2.5198614597320557,-0.19804595410823822,-0.6073013544082642,-0.8948007225990295,-0.011572122573852539,-0.02841731533408165
-148.13575744628906,-11.298093795776367,-266.7314453125,-38.481590270996094,-1.562455177307129,33.49906921386719,54176,17148,32597,28074,61442,56736,3.889934539794922,-0.28725019097328186,1.1256184577941895,-0.8384791016578674,-0.006412625312805176,-0.022961506620049477
-152.13365173339844,-11.44054889678955,-263.0000915527344,-36.05610275268555,-1.4664448499679565,35.636898040771484,61350,59899,54363,5284,60931,1447,2.4472100734710693,-0.22985616326332092,-0.6900647282600403,-0.7696362137794495,-0.0001760721206665039,-0.030735628679394722
-155.30026245117188,-11.593412399291992,-259.7171936035156,-34.079925537109375,-1.8135806322097778,37.147464752197266,28332,26363,54880,3999,7939,31916,3.058518886566162,-0.19490161538124084,-0.045261699706315994,-0.7114678025245667,-0.004997134208679199,-0.02440812438726425
-158.89625549316406,-11.790626525878906,-255.51577758789062,-31.366924285888672,-1.845781683921814,39.13127899169922,4787,62970,11110,46489,14339,9139,2.922098398208618,-0.09911935776472092,-0.16950564086437225,-0.644819438457489,-0.003580451011657715,-0.025164688006043434
-162.17083740234375,-12.021614074707031,-251.19091796875,-29.077144622802734,-2.3625924587249756,40.69850158691406,25273,62201,37994,16789,60162,28857,2.530211925506592,-0.026135290041565895,-0.26707372069358826,-0.5844403505325317,-0.0070781707763671875,-0.02282673306763172
-165.23033142089844,-12.278887748718262,-246.57472229003906,-26.149349212646484,-2.1864371299743652,42.67947006225586,42943,18426,32366,23697,5891,47807,3.5357120037078857,0.13639023900032043,0.6152066588401794,-0.5267763137817383,-0.0016193389892578125,-0.024143949151039124
-167.53575134277344,-12.47248649597168,-242.5648193359375,-23.842838287353516,-2.033174991607666,44.184791564941406,62404,51706,28785,29326,17411,2501,2.7695658206939697,0.29560303688049316,0.08840063214302063,-0.47954869270324707,0.003844738006591797,-0.025525040924549103
-170.05630493164062,-12.745509147644043,-237.6272735595703,-21.80495262145996,-2.8116350173950195,45.48023986816406,27339,2041,31860,20363,37891,35275,2.567195177078247,0.30809080600738525,-0.052994996309280396,-0.42339667677879333,0.0031298398971557617,-0.027983155101537704
-172.25340270996094,-13.036109924316406,-232.611328125,-18.897480010986328,-2.635921001434326,47.16293716430664,13778,16121,21879,32136,8708,24530,2.9210097789764404,0.359823614358902,0.0719635933637619,-0.36590486764907837,0.011306166648864746,-0.0323241725564003
-173.88070678710938,-13.276259422302246,-228.20111083984375,-16.344099044799805,-2.4974846839904785,48.413848876953125,34008,58105,39289,17286,59139,43992,3.3182668685913086,0.37233129143714905,0.5620978474617004,-0.31363916397094727,0.014290332794189453,-0.03051384910941124
-175.52935791015625,-13.559202194213867,-222.7950439453125,-13.78024673461914,-2.9285690784454346,49.55177307128906,19168,40440,51323,1668,29700,33248,2.1559135913848877,0.37822291254997253,-0.8674305081367493,-0.25042054057121277,0.019446134567260742,-0.03480525687336922
-176.7615509033203,-13.868936538696289,-217.86647033691406,-11.115335464477539,-3.175114631652832,50.571773529052734,24039,12792,23421,27778,60419,37095,3.2769713401794434,0.42972350120544434,0.26850542426109314,-0.19374693930149078,0.018378138542175293,-0.030665026977658272
-177.79769897460938,-14.198935508728027,-212.1511993408203,-7.5438127517700195,-2.819633722305298,51.618656158447266,34799,3833,48510,7297,2052,48111,3.0648951530456543,0.39387890696525574,0.11886180192232132,-0.12910526990890503,0.024309396743774414,-0.031521644443273544
-178.38140869140625,-14.47142505645752,-207.28836059570312,-4.986590385437012,-3.062321186065674,52.2438850402832,22262,33272,27007,27776,7172,37366,2.743809461593628,0.46010351181030273,-0.3206137418746948,-0.07560431957244873,0.027668118476867676,-0.032134994864463806
-178.72779846191406,-14.773873329162598,-202.43814086914062,-2.5443878173828125,-3.4824445247650146,52.786041259765625,58364,33271,44159,6528,62467,9725,2.680102586746216,0.5265570282936096,-0.39579859375953674,-0.02434765174984932,0.029338836669921875,-0.03089887648820877
-178.82472229003906,-15.178966522216797,-196.47787475585938,1.0066227912902832,-3.4602460861206055,53.33390808105469,50948,56311,42367,10112,34051,773,3.7199320793151855,0.5528718829154968,0.8531643748283386,0.037376031279563904,0.029924750328063965,-0.027506548911333084
-178.51177978515625,-15.537158012390137,-190.58251953125,4.474089622497559,-3.282595634460449,53.748260498046875,45324,65527,7295,46976,47107,61964,2.762687921524048,0.6197463870048523,-0.2515610456466675,0.09940241277217865,0.03519487380981445,-0.02906532771885395
-177.97933959960938,-15.86955451965332,-185.55967712402344,7.067107677459717,-3.7072246074676514,53.9809455871582,32787,29431,13950,38273,16387,49427,3.23144268989563,0.6408464312553406,0.11417025327682495,0.15305696427822113,0.03539121150970459,-0.025423308834433556
-176.9878692626953,-16.280481338500977,-179.5354461669922,10.617023468017578,-3.765331268310547,54.16568374633789,35867,20983,45436,7555,21507,54043,2.8767361640930176,0.8622216582298279,-0.1779782772064209,0.21711282432079315,0.04011797904968262,-0.026028947904706
-175.836669921875,-16.654550552368164,-174.35025024414062,13.42457389831543,-4.046578407287598,54.09681701660156,1058,48630,2939,49284,34819,22306,3.0997517108917236,-0.19264015555381775,-0.1167096346616745,0.26929956674575806,0.0459672212600708,-0.027606934309005737
-174.2109832763672,-17.09280776977539,-168.5299072265625,16.858917236328125,-4.12562894821167,54.32160186767578,15657,46582,53368,63622,56578,35113,3.0337843894958496,0.9547243118286133,-0.028028933331370354,0.3284054100513458,0.044698119163513184,-0.02237544022500515
-172.20477294921875,-17.563404083251953,-162.64508056640625,20.0849609375,-4.584559917449951,54.16912078857422,12592,63989,9846,38793,40450,34096,2.879415988922119,0.9662262201309204,-0.2964491546154022,0.3865101933479309,0.04860496520996094,-0.020460540428757668
-170.22164916992188,-17.99920082092285,-157.66700744628906,22.91487693786621,-4.893296241760254,53.8731689453125,51253,25333,43379,3468,32514,9526,2.989197015762329,0.9715085625648499,-0.18577739596366882,0.43429240584373474,0.0527501106262207,-0.019515883177518845
-167.51467895507812,-18.556501388549805,-151.7569580078125,26.170101165771484,-5.177934169769287,53.392425537109375,38459,3317,49008,62606,23298,64059,2.79380202293396,0.9544564485549927,-0.10040289908647537,0.4851001799106598,0.056360840797424316,-0.01842362992465496
-164.95608520507812,-19.042062759399414,-146.79840087890625,28.45746421813965,-5.5289764404296875,53.03126907348633,64062,23284,53614,57488,51970,29247,1.7486218214035034,0.6653813719749451,-1.1170505285263062,0.5155868530273438,0.06406962871551514,-0.02184147946536541
-161.6313018798828,-19.651836395263672,-140.88809204101562,30.926219940185547,-5.315958023071289,52.859561920166016,40257,14581,24173,29586,45059,5698,1.5408945083618164,0.8700417280197144,0.4989277720451355,0.5396361351013184,0.06817233562469482,-0.02882635034620762
-158.12164306640625,-20.273284912109375,-135.01084899902344,32.26428985595703,-5.521296501159668,53.122093200683594,48194,28661,46444,9619,62979,13891,0.7418184876441956,0.8722385764122009,1.1847692728042603,0.5499800443649292,0.06969869136810303,-0.030960027128458023
-154.53115844726562,-20.891794204711914,-129.15167236328125,33.092899322509766,-5.555320739746094,53.62601852416992,12099,18165,27244,28563,62979,44099,0.34157243371009827,1.142439603805542,0.8110665678977966,0.5541493892669678,0.07058548927307129,-0.030956262722611427
-151.42173767089844,-21.42159080505371,-124.12242126464844,33.499996185302734,-5.756584644317627,54.20233154296875,10307,29428,22892,30867,13828,47171,-0.15480662882328033,0.866613507270813,0.36754849553108215,0.5541156530380249,0.07570672035217285,-0.03291541710495949
-147.66329956054688,-22.061220169067383,-118.0077133178711,33.59294509887695,-5.7537431716918945,55.04237365722656,18498,3829,62060,56466,40963,50242,-0.4681212604045868,0.6492716670036316,-0.11322984844446182,0.5457909107208252,0.06878423690795898,-0.028333308175206184
-144.4822235107422,-22.59125328063965,-112.74755096435547,33.373085021972656,-5.618578910827637,55.70975875854492,12609,5365,39789,16530,23556,46913,-0.597112238407135,0.700443685054779,-0.08110321313142776,0.5360020995140076,0.0730581283569336,-0.034074824303388596
-140.74380493164062,-23.2108154296875,-106.4251937866211,33.280113220214844,-5.2071614265441895,57.011512756347656,60735,24310,30830,33425,13061,25664,-0.7122458815574646,0.7475555539131165,0.8767799139022827,0.5244877934455872,0.07301342487335205,-0.040650319308042526
-137.5965118408203,-23.706525802612305,-100.988037109375,33.18807601928711,-5.172547817230225,57.841854095458984,11327,39926,60526,1425,38660,38975,-0.5157330632209778,0.7404202818870544,0.18890418112277985,0.5174773335456848,0.06760537624359131,-0.035868171602487564
-133.87054443359375,-24.28105354309082,-94.44297790527344,33.22032928466797,-5.049635887145996,58.705970764160156,35390,16118,16239,40592,48387,62014,-0.26861608028411865,0.7293137907981873,0.161027729511261,0.5116212964057922,0.06292736530303955,-0.02922089397907257
-130.736083984375,-24.750263214111328,-88.88362884521484,33.36206817626953,-5.1026129722595215,59.26960372924805,22846,28918,24431,34192,3332,49470,0.006575339939445257,0.4365004003047943,-0.2913845479488373,0.5099264979362488,0.06423747539520264,-0.03167275711894035
-126.95439910888672,-25.303573608398438,-82.1762924194336,33.93297576904297,-4.837140083312988,59.8898811340332,58430,56566,6767,63888,20998,24127,0.36488503217697144,0.6815000176429749,0.03681514412164688,0.5153764486312866,0.0783243179321289,-0.04941454902291298
-123.12689971923828,-25.855785369873047,-75.48861694335938,34.86327362060547,-5.009537696838379,60.17654037475586,13888,57334,22638,31633,28162,33600,0.8317954540252686,0.7190403938293457,0.5236175060272217,0.5263329148292542,0.05234658718109131,-0.01898808218538761
-119.79071044921875,-26.26976203918457,-69.81295013427734,35.95510482788086,-4.0572509765625,60.24839401245117,53569,14328,32877,28050,4611,5186,1.05897057056427,0.5058476328849792,-0.020910929888486862,0.540903627872467,0.05198240280151367,-0.02401643805205822
-115.61943054199219,-26.72446060180664,-63.006813049316406,37.055908203125,-3.7273526191711426,58.62322235107422,51524,13305,47723,12436,58113,63044,1.9388476610183716,-1.531371831893921,0.4636844992637634,0.5679052472114563,0.04106903076171875,-0.014758083038032055
-112.02537536621094,-27.06685447692871,-57.50865936279297,37.73613357543945,-3.5485739707946777,55.71624755859375,45896,1273,7273,50326,64512,55880,2.5231924057006836,-2.464301824569702,-0.32582664489746094,0.6045485138893127,0.0373992919921875,-0.007704195566475391
-107.76060485839844,-27.459482192993164,-51.51598358154297,38.483985900878906,-3.3821780681610107,51.21224594116211,9295,61688,22628,32411,49407,16463,3.3255460262298584,-2.3469934463500977,0.07413791865110397,0.6670223474502563,0.03264963626861572,0.0019621620886027813
-104.07009887695312,-27.7750301361084,-46.85375213623047,39.83595275878906,-3.199798345565796,47.6513557434082,30805,22265,2655,52640,7167,36181,3.986863136291504,-1.8845012187957764,0.46259915828704834,0.7316027283668518,0.029610395431518555,0.007007565815001726
-99.51750946044922,-28.096176147460938,-41.78302764892578,41.56258010864258,-2.6894009113311768,43.28059387207031,53596,6906,61271,61095,40702,56924,3.6344492435455322,-1.5614871978759766,-0.0025358523707836866,0.8116373419761658,0.02601790428161621,0.01080736517906189
-95.66120147705078,-28.328975677490234,-37.98916244506836,43.12078094482422,-2.4096574783325195,40.086463928222656,16994,43002,55633,2478,22782,19298,3.8253326416015625,-0.6110912561416626,0.266303151845932,0.8755676746368408,0.023802638053894043,0.01296525914222002
-90.85710906982422,-28.577198028564453,-33.820960998535156,45.2625732421875,-2.0994884967803955,36.61237716674805,52327,24827,49226,10165,59645,52839,3.8249847888946533,-0.37069305777549744,0.2814413011074066,0.9460290670394897,0.01975870132446289,0.016382340341806412
-85.96221923828125,-28.827150344848633,-30.075302124023438,46.620609283447266,-2.681692361831665,33.842994689941406,64107,64249,30532,27067,45310,3692,3.0346579551696777,-0.4287254810333252,-0.5132240056991577,1.0048632621765137,0.034255266189575195,0.010280946269631386
-80.84214782714844,-29.077621459960938,-26.64164161682129,48.415733337402344,-1.7853338718414307,29.8190975189209,42607,59131,29502,32193,59902,44911,4.252673149108887,-0.5070708990097046,0.9680386185646057,1.0603927373886108,0.02381908893585205,0.008529851213097572
-75.54595947265625,-29.286481857299805,-23.582664489746094,49.37004470825195,-2.3627092838287354,26.970720291137695,23922,34810,13881,48326,0,30834,2.675049066543579,-0.450260192155838,-0.7731824517250061,1.106572151184082,0.03826916217803955,-0.000002283601816088776
-71.02227020263672,-29.47779655456543,-21.283000946044922,50.49641036987305,-1.565774917602539,23.715166091918945,46452,43260,28980,35019,40959,48756,4.003484725952148,-0.3376893699169159,1.4674795866012573,1.148287296295166,0.022642970085144043,0.0029635464306920767
-65.05712127685547,-29.646133422851562,-18.699520111083984,51.361942291259766,-2.0483787059783936,21.052974700927734,33399,61690,35885,30418,12033,40311,1.4093825817108154,-0.21714361011981964,-1.732664942741394,1.2067325115203857,0.040274858474731445,-0.009265950880944729
-60.45448684692383,-29.840042114257812,-16.942007064819336,52.21763229370117,-1.812761902809143,18.19830894470215,45945,27388,31783,31960,33023,48761,4.100262641906738,-0.2287861853837967,1.429640769958496,1.2568310499191284,0.025455594062805176,0.003927444573491812
-54.8105583190918,-29.974130630493164,-15.20085620880127,53.08738327026367,-1.0857956409454346,14.576244354248047,62331,15869,52255,14048,48896,64379,3.0047502517700195,-0.14607620239257812,-0.14540278911590576,1.3197330236434937,0.02236342430114746,-0.005846500862389803
-49.091060638427734,-30.11020278930664,-13.79904842376709,53.58210754394531,-1.3647823333740234,11.507057189941406,46205,52476,58135,8424,52736,49021,3.2987000942230225,-0.21737982332706451,0.09505283087491989,1.3831003904342651,0.02578866481781006,-0.006313843186944723
