m_weather,m_trackTemperature,m_airTemperature,m_totalLaps,m_trackLength,m_sessionType,m_trackId,m_formula,m_sessionTimeLeft,m_sessionDuration,m_pitSpeedLimit,m_gamePaused,m_isSpectating,m_spectatorCarIndex,m_sliProNativeSupport,m_numMarshalZones,m_safetyCarStatus
2,30,21,99,4323,1,17,0,961,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,961,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,960,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,960,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,959,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,959,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,958,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,958,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,957,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,957,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,956,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,956,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,955,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,955,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,954,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,954,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,953,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,953,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,952,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,952,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,951,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,951,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,950,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,950,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,949,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,949,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,948,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,948,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,947,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,947,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,946,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,946,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,945,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,945,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,944,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,944,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,943,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,942,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,942,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,941,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,941,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,940,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,940,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,939,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,939,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,938,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,938,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,937,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,937,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,936,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,936,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,935,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,935,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,934,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,934,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,933,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,933,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,932,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,932,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,931,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,931,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,930,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,930,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,929,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,929,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,928,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,928,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,927,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,927,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,926,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,926,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,925,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,925,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,924,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,924,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,923,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,923,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,922,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,922,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,921,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,921,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,920,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,920,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,919,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,919,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,918,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,918,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,917,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,917,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,916,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,916,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,915,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,915,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,914,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,914,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,913,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,913,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,912,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,912,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,911,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,911,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,910,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,910,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,909,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,909,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,908,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,908,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,907,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,907,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,906,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,906,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,905,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,905,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,904,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,904,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,903,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,903,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,902,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,902,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,901,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,901,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,900,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,900,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,899,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,899,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,898,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,898,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,897,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,897,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,896,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,896,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,895,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,895,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,894,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,894,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,893,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,893,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,892,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,892,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,891,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,891,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,890,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,890,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,889,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,889,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,888,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,888,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,887,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,887,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,886,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,886,1800,80,0,0,255,0,13,0,0
